task_id,family_id,template_id,novelty_fraction,realized_novelty,length,system,success,false_accept,unknown,precision,tokens,tokens_f10,per_hit,browser_calls,latency_ms,retrieval_ms,verification_ms,reused_steps,hit,verify_passed,repair_triggered,confidence,ECE_bin,wrong_bound,probeHit,etagMatched,ttlValid,auditorBlocked,curatedFlag,frontierHit,frontierCrossFamilyAdoption,cacheHit,auditorFetchMiss,retrieval_hit,retrieval_use_hit,frontier_use_hit,provenanceHash,qcr_jaccard,frontier_jaccard
task_0045,family_07,template_07,0.5,1.0,8,NC1-SHUFFLED,0,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0045,family_07,template_07,0.5,1.0,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0045,family_07,template_07,0.5,1.0,8,NC3-LENGTH,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0045,family_07,template_07,0.5,1.0,8,NC4-ABLATION,1,0,0,1,4450,4450,550.0,17,1080,0,120,8,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0046,family_07,template_07,0.75,1.0,8,B-COLD,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8,0.0
task_0046,family_07,template_07,0.75,1.0,8,B-RAG-EMBED,1,0,0,1,4250,4250,506.25,18,8270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8,0.0
task_0046,family_07,template_07,0.75,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8,0.0
task_0046,family_07,template_07,0.75,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8,0.0
task_0046,family_07,template_07,0.75,1.0,8,P-SPIDER-MEA-BATCHED,1,0,0,1,780,780,52.5,12,1195,150,30,8,1,1,0,0.9654,4,0,1,1,1,0,1,1,0,1,0,1,1,1,1b5319ca44549d77,0.8,0.8
task_0046,family_07,template_07,0.75,1.0,8,NC1-SHUFFLED,0,0,1,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0046,family_07,template_07,0.75,1.0,8,NC2-RANDOM,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.9801,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0046,family_07,template_07,0.75,1.0,8,NC3-LENGTH,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0046,family_07,template_07,0.75,1.0,8,NC4-ABLATION,0,1,0,0,4450,4450,550.0,17,1080,0,120,8,1,0,0,0.0296,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0047,family_07,template_07,1.0,1.0,8,B-COLD,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7,0.0
task_0047,family_07,template_07,1.0,1.0,8,B-RAG-EMBED,1,0,0,1,4250,4250,506.25,18,8270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.7,0.0
task_0047,family_07,template_07,1.0,1.0,8,B-STAGEHAND-CACHE,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.7,0.0
task_0047,family_07,template_07,1.0,1.0,8,B-TERX-REPLAY,1,0,0,1,4050,4050,506.25,17,8120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.7,0.0
task_0047,family_07,template_07,1.0,1.0,8,P-SPIDER-MEA-BATCHED,1,0,0,1,820,820,57.5,12,1285,150,120,8,1,1,0,0.9825,4,0,0,0,0,0,1,1,0,1,0,1,1,1,58828b8f2385f1ab,0.7,0.7
task_0047,family_07,template_07,1.0,1.0,8,NC1-SHUFFLED,0,0,1,0,4050,4050,500.0,17,8120,0,120,0,0,0,0,0.0158,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0047,family_07,template_07,1.0,1.0,8,NC2-RANDOM,0,1,0,0,4050,4050,500.0,17,8120,0,120,0,0,0,0,0.0319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0047,family_07,template_07,1.0,1.0,8,NC3-LENGTH,1,0,0,1,4050,4050,500.0,17,8120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0047,family_07,template_07,1.0,1.0,8,NC4-ABLATION,1,0,0,1,4450,4450,550.0,17,1080,0,120,8,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0048,family_08,template_08,0.0,0.0,9,B-COLD,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0
task_0048,family_08,template_08,0.0,0.0,9,B-RAG-EMBED,1,0,0,1,700,700,55.55555555555556,11,1350,150,120,9,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,1.0,0.0
task_0048,family_08,template_08,0.0,0.0,9,B-STAGEHAND-CACHE,1,0,0,1,500,500,55.55555555555556,10,1200,0,120,9,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,1.0,0.0
task_0048,family_08,template_08,0.0,0.0,9,B-TERX-REPLAY,1,0,0,1,500,500,55.55555555555556,10,1200,0,120,9,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,1.0,0.0
task_0048,family_08,template_08,0.0,0.0,9,P-SPIDER-MEA-BATCHED,1,0,0,1,960,960,66.66666666666667,13,1470,150,120,9,1,1,0,0.99,4,0,0,0,0,0,1,1,0,0,1,1,1,1,5a405e9493b89da1,1.0,1.0
task_0048,family_08,template_08,0.0,0.0,9,NC1-SHUFFLED,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0048,family_08,template_08,0.0,0.0,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.9866,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0048,family_08,template_08,0.0,0.0,9,NC3-LENGTH,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0048,family_08,template_08,0.0,0.0,9,NC4-ABLATION,0,1,0,0,5000,5000,550.0,19,1200,0,120,9,1,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0049,family_08,template_08,0.25,0.5,9,B-COLD,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9333333333333333,0.0
task_0049,family_08,template_08,0.25,0.5,9,B-RAG-EMBED,1,0,0,1,2500,2500,255.55555555555554,15,4870,150,120,5,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,0.9333333333333333,0.0
task_0049,family_08,template_08,0.25,0.5,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.9333333333333333,0.0
task_0049,family_08,template_08,0.25,0.5,9,B-TERX-REPLAY,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.9333333333333333,0.0
task_0049,family_08,template_08,0.25,0.5,9,P-SPIDER-MEA-BATCHED,1,0,0,1,870,870,56.666666666666664,13,1405,150,120,9,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,0,1,1,1,637cb3544dc4999f,0.9333333333333333,1.0
task_0049,family_08,template_08,0.25,0.5,9,NC1-SHUFFLED,0,0,1,0,4550,4550,500.0,19,9120,0,120,0,0,0,0,0.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0049,family_08,template_08,0.25,0.5,9,NC2-RANDOM,0,1,0,0,4550,4550,500.0,19,9120,0,120,0,0,0,0,0.0193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0049,family_08,template_08,0.25,0.5,9,NC3-LENGTH,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0049,family_08,template_08,0.25,0.5,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0050,family_08,template_08,0.5,0.5,9,B-COLD,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9,0.0
task_0050,family_08,template_08,0.5,0.5,9,B-RAG-EMBED,1,0,0,1,2500,2500,255.55555555555554,15,4870,150,120,5,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,0.9,0.0
task_0050,family_08,template_08,0.5,0.5,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.9,0.0
task_0050,family_08,template_08,0.5,0.5,9,B-TERX-REPLAY,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.9,0.0
task_0050,family_08,template_08,0.5,0.5,9,P-SPIDER-MEA-BATCHED,1,0,0,1,870,870,56.666666666666664,13,1405,150,120,9,1,1,0,0.954,4,0,0,0,0,0,1,1,0,1,0,1,1,1,b47d7830e9474469,0.9,1.0
task_0050,family_08,template_08,0.5,0.5,9,NC1-SHUFFLED,0,0,1,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.0359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0050,family_08,template_08,0.5,0.5,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.9588,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0050,family_08,template_08,0.5,0.5,9,NC3-LENGTH,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0050,family_08,template_08,0.5,0.5,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.9695,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0051,family_08,template_08,0.75,1.0,9,B-COLD,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.9751,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8333333333333334,0.0
task_0051,family_08,template_08,0.75,1.0,9,B-RAG-EMBED,1,0,0,1,4750,4750,505.55555555555554,20,9270,150,120,0,0,1,0,0.9751,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8333333333333334,0.0
task_0051,family_08,template_08,0.75,1.0,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.9751,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8333333333333334,0.0
task_0051,family_08,template_08,0.75,1.0,9,B-TERX-REPLAY,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.9751,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8333333333333334,0.0
task_0051,family_08,template_08,0.75,1.0,9,P-SPIDER-MEA-BATCHED,1,0,1,1,830,830,52.22222222222222,13,1315,150,30,9,0,0,0,0.01,0,1,1,1,1,1,1,1,0,1,0,1,0,0,e6034b6ac2e0f7d9,0.8333333333333334,0.8666666666666667
task_0051,family_08,template_08,0.75,1.0,9,NC1-SHUFFLED,0,0,1,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0051,family_08,template_08,0.75,1.0,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0051,family_08,template_08,0.75,1.0,9,NC3-LENGTH,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0051,family_08,template_08,0.75,1.0,9,NC4-ABLATION,0,1,0,0,5000,5000,550.0,19,1200,0,120,9,1,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0052,family_08,template_08,1.0,1.0,9,B-COLD,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8,0.0
task_0052,family_08,template_08,1.0,1.0,9,B-RAG-EMBED,1,0,0,1,4750,4750,505.55555555555554,20,9270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8,0.0
task_0052,family_08,template_08,1.0,1.0,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8,0.0
task_0052,family_08,template_08,1.0,1.0,9,B-TERX-REPLAY,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8,0.0
task_0052,family_08,template_08,1.0,1.0,9,P-SPIDER-MEA-BATCHED,1,0,0,1,870,870,56.666666666666664,13,1405,150,120,9,1,1,0,0.99,4,0,0,0,1,0,1,1,0,1,0,1,1,1,edeb914d6076580a,0.8,0.8
task_0052,family_08,template_08,1.0,1.0,9,NC1-SHUFFLED,0,0,1,0,4550,4550,500.0,19,9120,0,120,0,0,0,0,0.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0052,family_08,template_08,1.0,1.0,9,NC2-RANDOM,0,1,0,0,4550,4550,500.0,19,9120,0,120,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0052,family_08,template_08,1.0,1.0,9,NC3-LENGTH,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0052,family_08,template_08,1.0,1.0,9,NC4-ABLATION,1,0,0,1,5000,5000,550.0,19,1200,0,120,9,1,1,0,0.9671,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0053,family_08,template_08,0.25,0.5,9,B-COLD,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8444444444444444,0.0
task_0053,family_08,template_08,0.25,0.5,9,B-RAG-EMBED,1,0,0,1,2500,2500,255.55555555555554,15,4870,150,120,5,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,0.8444444444444444,0.0
task_0053,family_08,template_08,0.25,0.5,9,B-STAGEHAND-CACHE,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8444444444444444,0.0
task_0053,family_08,template_08,0.25,0.5,9,B-TERX-REPLAY,1,0,0,1,4550,4550,505.55555555555554,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8444444444444444,0.0
task_0053,family_08,template_08,0.25,0.5,9,P-SPIDER-MEA-BATCHED,1,0,0,1,870,870,56.666666666666664,13,1405,150,120,9,1,1,0,0.99,4,0,0,0,0,0,1,1,0,1,0,1,1,1,263f9e8967954c26,0.8444444444444444,0.8888888888888888
task_0053,family_08,template_08,0.25,0.5,9,NC1-SHUFFLED,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0053,family_08,template_08,0.25,0.5,9,NC2-RANDOM,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.9802,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0053,family_08,template_08,0.25,0.5,9,NC3-LENGTH,1,0,0,1,4550,4550,500.0,19,9120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0053,family_08,template_08,0.25,0.5,9,NC4-ABLATION,0,1,0,0,5000,5000,550.0,19,1200,0,120,9,1,0,0,0.0225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0054,family_09,template_09,0.0,0.0,10,B-COLD,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.0,0.0
task_0054,family_09,template_09,0.0,0.0,10,B-RAG-EMBED,1,0,0,1,750,750,55.0,12,1470,150,120,10,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,1.0,0.0
task_0054,family_09,template_09,0.0,0.0,10,B-STAGEHAND-CACHE,1,0,0,1,550,550,55.0,11,1320,0,120,10,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,1.0,0.0
task_0054,family_09,template_09,0.0,0.0,10,B-TERX-REPLAY,1,0,0,1,550,550,55.0,11,1320,0,120,10,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,1.0,0.0
task_0054,family_09,template_09,0.0,0.0,10,P-SPIDER-MEA-BATCHED,1,0,0,1,1010,1010,65.0,14,1590,150,120,10,1,1,0,0.99,4,0,0,0,0,0,1,1,0,0,1,1,1,1,73d65abc4aae35ec,1.0,1.0
task_0054,family_09,template_09,0.0,0.0,10,NC1-SHUFFLED,0,0,1,0,5050,5050,500.0,21,10120,0,120,0,0,0,0,0.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0054,family_09,template_09,0.0,0.0,10,NC2-RANDOM,0,1,0,0,5050,5050,500.0,21,10120,0,120,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0054,family_09,template_09,0.0,0.0,10,NC3-LENGTH,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0054,family_09,template_09,0.0,0.0,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0055,family_09,template_09,0.5,0.5,10,B-COLD,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.9854,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9,0.0
task_0055,family_09,template_09,0.5,0.5,10,B-RAG-EMBED,1,0,0,1,3000,3000,280.0,17,5870,150,120,5,1,1,0,0.9854,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,0.9,0.0
task_0055,family_09,template_09,0.5,0.5,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.9854,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.9,0.0
task_0055,family_09,template_09,0.5,0.5,10,B-TERX-REPLAY,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.9854,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.9,0.0
task_0055,family_09,template_09,0.5,0.5,10,P-SPIDER-MEA-BATCHED,1,0,1,1,880,880,52.0,14,1435,150,30,10,0,0,0,0.0161,0,1,1,1,1,1,1,1,0,1,0,1,0,0,fec59e266984f701,0.9,1.0
task_0055,family_09,template_09,0.5,0.5,10,NC1-SHUFFLED,0,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0055,family_09,template_09,0.5,0.5,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.9575,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0055,family_09,template_09,0.5,0.5,10,NC3-LENGTH,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0055,family_09,template_09,0.5,0.5,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0056,family_09,template_09,0.75,1.0,10,B-COLD,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8285714285714285,0.0
task_0056,family_09,template_09,0.75,1.0,10,B-RAG-EMBED,1,0,0,1,5250,5250,505.0,22,10270,150,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8285714285714285,0.0
task_0056,family_09,template_09,0.75,1.0,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8285714285714285,0.0
task_0056,family_09,template_09,0.75,1.0,10,B-TERX-REPLAY,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8285714285714285,0.0
task_0056,family_09,template_09,0.75,1.0,10,P-SPIDER-MEA-BATCHED,1,0,0,1,920,920,56.0,14,1525,150,120,10,1,1,0,0.9537,4,0,0,0,0,0,1,1,0,1,0,1,1,1,10f690f16080f491,0.8285714285714285,0.8571428571428571
task_0056,family_09,template_09,0.75,1.0,10,NC1-SHUFFLED,0,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0056,family_09,template_09,0.75,1.0,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.9745,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0056,family_09,template_09,0.75,1.0,10,NC3-LENGTH,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0056,family_09,template_09,0.75,1.0,10,NC4-ABLATION,0,1,0,0,5550,5550,550.0,21,1320,0,120,10,1,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0057,family_09,template_09,1.0,1.0,10,B-COLD,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.9677,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8285714285714285,0.0
task_0057,family_09,template_09,1.0,1.0,10,B-RAG-EMBED,1,0,0,1,5250,5250,505.0,22,10270,150,120,0,0,1,0,0.9677,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8285714285714285,0.0
task_0057,family_09,template_09,1.0,1.0,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.9677,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8285714285714285,0.0
task_0057,family_09,template_09,1.0,1.0,10,B-TERX-REPLAY,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.9677,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8285714285714285,0.0
task_0057,family_09,template_09,1.0,1.0,10,P-SPIDER-MEA-BATCHED,1,0,0,1,880,880,52.0,14,1435,150,30,10,1,1,0,0.99,4,0,1,1,1,0,1,1,0,1,0,1,1,1,bf2c62f4da39d183,0.8285714285714285,0.8571428571428571
task_0057,family_09,template_09,1.0,1.0,10,NC1-SHUFFLED,0,0,1,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0057,family_09,template_09,1.0,1.0,10,NC2-RANDOM,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.9773,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0057,family_09,template_09,1.0,1.0,10,NC3-LENGTH,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0057,family_09,template_09,1.0,1.0,10,NC4-ABLATION,1,0,0,1,5550,5550,550.0,21,1320,0,120,10,1,1,0,0.99,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0058,family_09,template_09,0.25,0.5,10,B-COLD,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.951,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.8928571428571428,0.0
task_0058,family_09,template_09,0.25,0.5,10,B-RAG-EMBED,1,0,0,1,3000,3000,280.0,17,5870,150,120,5,1,1,0,0.951,4,0,0,0,0,0,0,0,0,0,0,1,1,0,,0.8928571428571428,0.0
task_0058,family_09,template_09,0.25,0.5,10,B-STAGEHAND-CACHE,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.951,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8928571428571428,0.0
task_0058,family_09,template_09,0.25,0.5,10,B-TERX-REPLAY,1,0,0,1,5050,5050,505.0,21,10120,0,120,0,0,1,0,0.951,4,0,0,0,0,0,0,0,0,0,0,1,0,0,,0.8928571428571428,0.0
task_0058,family_09,template_09,0.25,0.5,10,P-SPIDER-MEA-BATCHED,1,0,0,1,880,880,52.0,14,1435,150,30,10,1,1,0,0.99,4,0,1,1,1,0,1,1,0,1,0,1,1,1,afc107bbd4dd57a7,0.8928571428571428,1.0
task_0058,family_09,template_09,0.25,0.5,10,NC1-SHUFFLED,0,0,1,0,5050,5050,500.0,21,10120,0,120,0,0,0,0,0.0194,0,1,0,0,0,1,0,0,0,0,0,0,0,0,,0.0,0.0
task_0058,family_09,template_09,0.25,0.5,10,NC2-RANDOM,0,1,0,0,5050,5050,500.0,21,10120,0,120,0,0,0,0,0.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
task_0058,family_09,template_09,0.25,0.5,10,NC3-LENGTH,1,0,0,1,5050,5050,500.0,21,10120,0,120,0,0,1,0,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0,0.0
